acc	R1	R2
ERR773747	ftp.sra.ebi.ac.uk/vol1/fastq/ERR773/ERR773747/ERR773747_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR773/ERR773747/ERR773747_2.fastq.gz
ERR773748	ftp.sra.ebi.ac.uk/vol1/fastq/ERR773/ERR773748/ERR773748_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR773/ERR773748/ERR773748_2.fastq.gz
ERR1475350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1475350/ERR1475350_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1475350/ERR1475350_2.fastq.gz
ERR1475351	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1475351/ERR1475351_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1475351/ERR1475351_2.fastq.gz
ERR1475352	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1475352/ERR1475352_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1475352/ERR1475352_2.fastq.gz
ERR1475353	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1475353/ERR1475353_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1475353/ERR1475353_2.fastq.gz
ERR1475354	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1475354/ERR1475354_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1475354/ERR1475354_2.fastq.gz
ERR1475355	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475355/ERR1475355_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475355/ERR1475355_2.fastq.gz
SRR5136545	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/005/SRR5136545/SRR5136545_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/005/SRR5136545/SRR5136545_2.fastq.gz
SRR1562535	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562535/SRR1562535_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562535/SRR1562535_2.fastq.gz
SRR1562537	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1562537/SRR1562537_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1562537/SRR1562537_2.fastq.gz
SRR1562966	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1562966/SRR1562966_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1562966/SRR1562966_2.fastq.gz
SRR1564693	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564693/SRR1564693_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564693/SRR1564693_2.fastq.gz
SRR1568164	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568164/SRR1568164_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568164/SRR1568164_2.fastq.gz
SRR1564929	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564929/SRR1564929_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564929/SRR1564929_2.fastq.gz
SRR1568179	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568179/SRR1568179_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568179/SRR1568179_2.fastq.gz
SRR1568793	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568793/SRR1568793_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568793/SRR1568793_2.fastq.gz
SRR1759047	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/007/SRR1759047/SRR1759047_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/007/SRR1759047/SRR1759047_2.fastq.gz
SRR1759122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/002/SRR1759122/SRR1759122_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/002/SRR1759122/SRR1759122_2.fastq.gz
SRR1759139	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/009/SRR1759139/SRR1759139_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/009/SRR1759139/SRR1759139_2.fastq.gz
SRR1567968	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1567968/SRR1567968_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1567968/SRR1567968_2.fastq.gz
SRR1568211	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568211/SRR1568211_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568211/SRR1568211_2.fastq.gz
SRR1564701	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564701/SRR1564701_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564701/SRR1564701_2.fastq.gz
SRR1568123	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568123/SRR1568123_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568123/SRR1568123_2.fastq.gz
SRR1568172	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568172/SRR1568172_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568172/SRR1568172_2.fastq.gz
SRR1568198	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568198/SRR1568198_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568198/SRR1568198_2.fastq.gz
SRR1568199	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568199/SRR1568199_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568199/SRR1568199_2.fastq.gz
SRR1562512	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1562512/SRR1562512_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1562512/SRR1562512_2.fastq.gz
SRR1562525	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562525/SRR1562525_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562525/SRR1562525_2.fastq.gz
SRR1564696	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564696/SRR1564696_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564696/SRR1564696_2.fastq.gz
SRR1568210	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568210/SRR1568210_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568210/SRR1568210_2.fastq.gz
SRR1568226	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568226/SRR1568226_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568226/SRR1568226_2.fastq.gz
SRR1562513	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1562513/SRR1562513_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1562513/SRR1562513_2.fastq.gz
SRR1564692	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564692/SRR1564692_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564692/SRR1564692_2.fastq.gz
SRR1562521	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1562521/SRR1562521_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1562521/SRR1562521_2.fastq.gz
SRR1568037	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568037/SRR1568037_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568037/SRR1568037_2.fastq.gz
SRR1567956	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1567956/SRR1567956_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1567956/SRR1567956_2.fastq.gz
SRR1568149	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568149/SRR1568149_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568149/SRR1568149_2.fastq.gz
SRR1562871	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1562871/SRR1562871_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1562871/SRR1562871_2.fastq.gz
SRR1565025	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1565025/SRR1565025_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1565025/SRR1565025_2.fastq.gz
SRR1568825	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568825/SRR1568825_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568825/SRR1568825_2.fastq.gz
SRR1562958	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1562958/SRR1562958_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1562958/SRR1562958_2.fastq.gz
SRR1564669	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564669/SRR1564669_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564669/SRR1564669_2.fastq.gz
SRR1568196	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568196/SRR1568196_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568196/SRR1568196_2.fastq.gz
SRR1568354	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568354/SRR1568354_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568354/SRR1568354_2.fastq.gz
SRR1562523	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1562523/SRR1562523_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1562523/SRR1562523_2.fastq.gz
SRR1564562	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564562/SRR1564562_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564562/SRR1564562_2.fastq.gz
SRR1568002	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568002/SRR1568002_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568002/SRR1568002_2.fastq.gz
SRR1568174	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568174/SRR1568174_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568174/SRR1568174_2.fastq.gz
SRR1759307	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/007/SRR1759307/SRR1759307_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/007/SRR1759307/SRR1759307_2.fastq.gz
SRR1565000	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1565000/SRR1565000_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1565000/SRR1565000_2.fastq.gz
SRR1568166	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568166/SRR1568166_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568166/SRR1568166_2.fastq.gz
SRR1568822	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568822/SRR1568822_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568822/SRR1568822_2.fastq.gz
SRR1564646	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564646/SRR1564646_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564646/SRR1564646_2.fastq.gz
SRR1568165	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568165/SRR1568165_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568165/SRR1568165_2.fastq.gz
SRR1568167	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568167/SRR1568167_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568167/SRR1568167_2.fastq.gz
SRR1568191	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568191/SRR1568191_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568191/SRR1568191_2.fastq.gz
SRR1568202	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568202/SRR1568202_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568202/SRR1568202_2.fastq.gz
SRR1759336	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/006/SRR1759336/SRR1759336_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/006/SRR1759336/SRR1759336_2.fastq.gz
SRR1568000	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568000/SRR1568000_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568000/SRR1568000_2.fastq.gz
SRR1568216	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568216/SRR1568216_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568216/SRR1568216_2.fastq.gz
SRR1564595	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564595/SRR1564595_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564595/SRR1564595_2.fastq.gz
SRR1568234	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568234/SRR1568234_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568234/SRR1568234_2.fastq.gz
SRR1562519	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1562519/SRR1562519_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1562519/SRR1562519_2.fastq.gz
SRR1564563	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564563/SRR1564563_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564563/SRR1564563_2.fastq.gz
SRR1568107	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568107/SRR1568107_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568107/SRR1568107_2.fastq.gz
SRR1568113	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568113/SRR1568113_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568113/SRR1568113_2.fastq.gz
SRR1568203	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568203/SRR1568203_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568203/SRR1568203_2.fastq.gz
SRR1564667	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564667/SRR1564667_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564667/SRR1564667_2.fastq.gz
SRR1568183	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568183/SRR1568183_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568183/SRR1568183_2.fastq.gz
SRR1564620	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564620/SRR1564620_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564620/SRR1564620_2.fastq.gz
SRR1568187	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568187/SRR1568187_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568187/SRR1568187_2.fastq.gz
SRR1564654	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564654/SRR1564654_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564654/SRR1564654_2.fastq.gz
SRR1568182	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568182/SRR1568182_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568182/SRR1568182_2.fastq.gz
SRR1564663	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564663/SRR1564663_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564663/SRR1564663_2.fastq.gz
SRR1568195	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568195/SRR1568195_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568195/SRR1568195_2.fastq.gz
SRR1562534	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1562534/SRR1562534_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1562534/SRR1562534_2.fastq.gz
SRR1567969	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1567969/SRR1567969_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1567969/SRR1567969_2.fastq.gz
SRR1564697	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564697/SRR1564697_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564697/SRR1564697_2.fastq.gz
SRR1568122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568122/SRR1568122_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568122/SRR1568122_2.fastq.gz
SRR1564689	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564689/SRR1564689_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564689/SRR1564689_2.fastq.gz
SRR1568206	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568206/SRR1568206_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568206/SRR1568206_2.fastq.gz
SRR1562567	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1562567/SRR1562567_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1562567/SRR1562567_2.fastq.gz
SRR1567965	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1567965/SRR1567965_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1567965/SRR1567965_2.fastq.gz
SRR1562851	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1562851/SRR1562851_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1562851/SRR1562851_2.fastq.gz
SRR1568001	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568001/SRR1568001_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568001/SRR1568001_2.fastq.gz
SRR1567966	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1567966/SRR1567966_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1567966/SRR1567966_2.fastq.gz
SRR1568162	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568162/SRR1568162_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568162/SRR1568162_2.fastq.gz
SRR1567949	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1567949/SRR1567949_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1567949/SRR1567949_2.fastq.gz
SRR1568163	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568163/SRR1568163_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568163/SRR1568163_2.fastq.gz
SRR1562614	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1562614/SRR1562614_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1562614/SRR1562614_2.fastq.gz
SRR1568003	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568003/SRR1568003_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568003/SRR1568003_2.fastq.gz
SRR1562972	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1562972/SRR1562972_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1562972/SRR1562972_2.fastq.gz
SRR1564685	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564685/SRR1564685_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564685/SRR1564685_2.fastq.gz
SRR1564630	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564630/SRR1564630_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564630/SRR1564630_2.fastq.gz
SRR1565076	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1565076/SRR1565076_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1565076/SRR1565076_2.fastq.gz
SRR1568004	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568004/SRR1568004_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568004/SRR1568004_2.fastq.gz
SRR1567967	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1567967/SRR1567967_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1567967/SRR1567967_2.fastq.gz
SRR1568157	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568157/SRR1568157_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568157/SRR1568157_2.fastq.gz
SRR1564631	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564631/SRR1564631_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564631/SRR1564631_2.fastq.gz
SRR1568232	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568232/SRR1568232_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568232/SRR1568232_2.fastq.gz
SRR1562624	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1562624/SRR1562624_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1562624/SRR1562624_2.fastq.gz
SRR1568036	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568036/SRR1568036_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568036/SRR1568036_2.fastq.gz
SRR1562606	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1562606/SRR1562606_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1562606/SRR1562606_2.fastq.gz
SRR1562931	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1562931/SRR1562931_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1562931/SRR1562931_2.fastq.gz
SRR1564593	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564593/SRR1564593_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564593/SRR1564593_2.fastq.gz
SRR1568168	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568168/SRR1568168_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568168/SRR1568168_2.fastq.gz
SRR1568175	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568175/SRR1568175_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568175/SRR1568175_2.fastq.gz
SRR1564666	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564666/SRR1564666_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564666/SRR1564666_2.fastq.gz
SRR1568787	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568787/SRR1568787_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568787/SRR1568787_2.fastq.gz
SRR1562615	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562615/SRR1562615_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562615/SRR1562615_2.fastq.gz
SRR1564584	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564584/SRR1564584_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564584/SRR1564584_2.fastq.gz
SRR1564618	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564618/SRR1564618_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564618/SRR1564618_2.fastq.gz
SRR1568184	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568184/SRR1568184_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568184/SRR1568184_2.fastq.gz
SRR1562538	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1562538/SRR1562538_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1562538/SRR1562538_2.fastq.gz
SRR1564694	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564694/SRR1564694_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564694/SRR1564694_2.fastq.gz
SRR1564661	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564661/SRR1564661_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564661/SRR1564661_2.fastq.gz
SRR1568117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568117/SRR1568117_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568117/SRR1568117_2.fastq.gz
SRR1564655	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564655/SRR1564655_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564655/SRR1564655_2.fastq.gz
